Id,product_id,rating,review_title,review_text,timestamp,date,year,month,text_length,sentiment_label,ai_sentiment,ai_confidence,sentiment_score
237714,B001TLS8JY,2,"Product nice, but customer service could use help","I was sent the product incomplete, and was missing a barrel nut so I could not finish putting together. I contacted customer service, but was told I had to return the entire product, and they would need to exchange. This is inefficient.",1325808000,2012-01-06,2012,1,236,Negative,Negative,0.9992,-0.9992
382684,B000LO490C,5,hot and tasty,"This is an excellent hot sause, more like a pepper relish actually. It has wonderful flavor is very hot (so a little goes a long way) and not alot of extra flavors like vineger, mustard etc that you find in some sauses.",1173312000,2007-03-08,2007,3,219,Positive,Positive,0.9992,0.9992
551471,B0007V1164,5,Tasty.,"This was my first time eating Pad Thai favored anything. These were the very thin noodles if I remember correctly.<br />It's a unique taste compared to most ramen, I mean fried noodles, I have purchased in the last month.<br />Definitely worth a try if you are planning on tasting some different Asian dishes.",1304985600,2011-05-10,2011,5,309,Positive,Positive,0.9989,0.9989
464889,B000LKVIVE,5,Far Superior,"These ""mints"" are simply wonderful. Strong, spicy, full flavor ginger. While there is another curiously strong mint, it doesn't compare to Newman's Own. They are extremely hard to find in stores so I buy 4-6 packs at a time.",1301270400,2011-03-28,2011,3,224,Positive,Positive,0.9999,0.9999
53888,B006AUIAE2,5,Yummy!!  Loved these!,Purchased these for my candy buffet at my wedding. Big hit by everyone. Thankfully I have some left over to eat myself. Would recommend these.,1329264000,2012-02-15,2012,2,142,Positive,Positive,0.9159,0.9159
139290,B004T80BYE,4,"Love the flavor, dislike the packaging","Trying to eat more unprocessed and natural foods, I had been interested in coconut manna although I wasn't quite sure what to expect. It's basically a coconut cream made from organic dried coconut meat that is spreadable like butter (a little more gritty than butter, though).<br /><br />When I received it, I opened the container - the wonderful smell of coconut wafted up, but it had clearly melted and resolidified. I was quite hesitant at that point. Reading some reviews and suggestions on how to eat it, I warmed it in a bowl of warm water, then dipped my finger in for a taste.<br /><br />Wow. It is delish.<br /><br />It is also high in fat, so I will be using it sparingly, but it teaspoon goes well with my chia seeds for a breakfast, and I've used it to saute meat for some Thai dishes. I also added it to a strawberry smoothie - YUM!<br /><br />My biggest complaint is that it's in a plastic tub, especially because it has to be heated to be used. I removed mine from the packaging it came in and placed it in a glass jar (which actually seems to reduce the warm water heat time).",1329955200,2012-02-23,2012,2,1092,Positive,Positive,0.991,0.991
127765,B001BOVE54,2,They won't eat it...,"I'm sure this is, scientifically, a healthy diet for cats. Unfortunately, one of my cats will only eat it very reluctantly, and the other one I think would sooner starve to death rather than eat this food. The end result is I am stuck with a bag of food that my cats won't eat, even if I mix it with wet food or another brand of dry food. For me, this stuff was a huge waste of money.",1328140800,2012-02-02,2012,2,384,Negative,Negative,0.9997,-0.9997
326053,B005IQ291O,5,Top Of The Line,"I had my doubts, as these were being shipped from Europe (took 8-10 days) and the price was significantly lower than other offerings, but the quality of the product - and the price - are the very best. Fresh, tasty - so good in fact that they bear little resemblance to your average oily brazil nut. A delicious, nutritious bargain!",1344124800,2012-08-05,2012,8,332,Positive,Positive,0.9998,0.9998
559051,B000REI2X6,1,Not Happy,I ordered two bags and they were the same. There was not much of a variety. I would think that you would mix them up better and give a large number of different ones. I will not buy them again until you can prove it is worth my hard earned money.,1181865600,2007-06-15,2007,6,246,Negative,Negative,0.9993,-0.9993
9865,B000KJRF40,5,would buy again,"I brought this for my co-workers for Valentine's day, they loved it, rave reviews. I was really good and I would purchase and plan to purchase them again.",1267401600,2010-03-01,2010,3,154,Positive,Positive,0.9999,0.9999
90848,B001I4H7JY,5,Great service,I received the tea very fast. It is a delightful tea and I sleep so well after having it near bedtime. Thank you for being so helpful.,1292112000,2010-12-12,2010,12,134,Positive,Positive,0.9967,0.9967
509037,B004X5UF4O,1,Bearnaise sauce -- not,"I love sauce Bearnaise; it's not actually hard to make this at home, but it does involve standing over a hot stove while slowly stirring in pieces of butter so the sauce doesn't curdle. In a very hot summer, I thought I'd just order from Amazon instead. Unfortunately, because I was looking to save with Prime shipping, I ordered from another seller and these reviews didnt pop up.<br /><br />There's no butter at all in this; instead, canola oil which tastes so stale that this resembles only very low quality mayonaise.<br /><br />There must be good pre-made Bearnaise out there, but this is definitely not it. After one use we're throwing it out. Just a pity we wasted a good rib-eye steak by putting this on it.",1347408000,2012-09-12,2012,9,715,Negative,Negative,0.9997,-0.9997
93438,B00668LV80,5,Trader Joe's Pumpkin Pancake and Waffle Mix,"I received this mix as a gift a few years ago and was reluctant to use it. After reading the ingredients and deciding that there was really nothing unhealthy in them, I made them for brunch. Everyone loved the true pumpkin flavor. The spices are just perfect. This year I made a special trip to Trader Joe's and there they were, a seasonal item. I bought two boxes and have already used the first and opened the second today. It's only been a month.",1325980800,2012-01-08,2012,1,449,Positive,Positive,0.9994,0.9994
26454,B000E5ILGQ,2,Wanted to like,"I wanted to like the three flavors of these I ordered.........but, I just cannot enjoy them. They taste nothing like the fine Indian food I enjoy eating out. In fact the after taste reminds me of any food that is old. Will not order again. Two stars because they tried.",1319760000,2011-10-28,2011,10,269,Negative,Negative,0.9586,-0.9586
146577,B000EH2VUQ,5,One of the best rice blends I've ever tasted,"In an attempt to make my diet less dependent upon simple carbs, I've been shopping for whole grain products that don't taste like sand, cardboard or twigs and pebbles. RiceSelect has come up with a clear winner with this blend of three different grain products: Two types of rice, barley and rye. It has a warm, comforting quality, good flavor and is just loaded with the kind of fiber we all need. You could do a lot worse and believe me, I have.<br /><br />Try cooking it in stock or broth and adding just a touch of butter and salt. I make mine in my rice cooker (If you eat a lot of grains, get one. Trust me on this, you'll thank me in the end. Zojirushi makes some of the best.) and it's a nearly no-fuss operation. Ingredients in, cooker on, walk away. Come back to an amazing meal.",1253145600,2009-09-17,2009,9,789,Positive,Positive,0.998,0.998
517060,B001SAW360,5,THIS IS THE BEST MARINARA I'VE EVER TASTED!,"This marinara sauce is not just dinner - it is an experience!<br />I've tried so many sauces over the years and had almost given up finding a store-bought variety that would be worthwhile. Then I found this one at our local Kroger store. This sauce is so indescribably good that it actually, literally brought goose bumps up and down both of my arms. The other brands of sauce are monstrosities of monumental proportions compared to Rao's. I would never have thought that any mere mortal could combine a few simple ingredients in the perfect proportions and come up with something like this marinara that defies description. My God, it was like it made love to my whole mouth! It permeates the tongue and palate, even teeth and gums and the insides of my whole mouth - making this sauce ""the flavor to savor,"" even an hour after dinner. I've never tasted any other pasta sauce that even approaches this sublime sauce. It is so rich and flavorful. Try this sauce and you will understand why I'm gushing and drooling all over for this heavenly marinara. I gladly paid the $10 this evening for another jar, this time for the arribbiata which is also delicious. I never would have thought any pasta sauce could taste this good, fantastic actually. It is even better than my mother's and my uncle's. You will think that you died and entered the Pearly Gates, dripping with Rao's Marinara!",1281139200,2010-08-07,2010,8,1383,Positive,Positive,0.9996,0.9996
169928,B00012WE2E,3,Cinnamon not included,"I give it 3 stars because the order I receive was not what it said from the product features: 2 bags each of 2"" Original Crackers, Hearts Original Crackers and Hearts Cinnamon Crackers. My order only come with 2 bags of 2"" Original Crackers and 2 bags of 2"" Cracked Pepper Crackers. So I am short of 2 bags of crackers and I didn't get the Cinnamon crackers which I really wanted to try.",1342656000,2012-07-19,2012,7,387,Neutral,Negative,0.9986,-0.9986
